0;1
C1.01.02::COM_004::2023/10;PSCG
C1.01.02::COM_004::2023/10;PSAR
C1.01.02::COM_004::2023/11;PNSN
C1.01.02::COM_004::2023/11;PSMO
C1.01.02::COM_004::2023/11;PSCG
C1.01.02::COM_004::2023/11;PSAR
C1.01.02::COM_004::2023/12;PNSN
C1.01.02::COM_004::2023/12;PSMO
C1.01.02::COM_004::2023/12;PSCG
C1.01.02::COM_004::2023/12;PSAR
C1.05.01.04.02::COM_030::2023/1;Partage_ADM
C1.05.01.04.02::COM_030::2023/2;Partage_ADM
C1.05.01.04.02::COM_030::2023/3;Partage_ADM
C1.05.01.04.02::COM_030::2023/4;Partage_ADM
C1.05.01.04.02::COM_030::2023/5;Partage_ADM
C1.05.01.04.02::COM_030::2023/6;Partage_ADM
C1.05.01.04.02::COM_030::2023/7;Partage_ADM
C1.05.01.04.02::COM_030::2023/8;Partage_ADM
C1.05.01.04.02::COM_030::2023/9;Partage_ADM
C1.05.01.04.02::COM_030::2023/10;Partage_ADM
C1.05.01.04.02::COM_030::2023/11;Partage_ADM
C1.05.01.04.02::COM_030::2023/12;Partage_ADM
C1.05.01.04.02::COM_031::2023/1;Partage_ADM
C1.05.01.04.02::COM_031::2023/2;Partage_ADM
C1.05.01.04.02::COM_031::2023/3;Partage_ADM
C1.05.01.04.02::COM_031::2023/4;Partage_ADM
C1.05.01.04.02::COM_031::2023/5;Partage_ADM
C1.05.01.04.02::COM_031::2023/6;Partage_ADM
C1.05.01.04.02::COM_031::2023/7;Partage_ADM
C1.05.01.04.02::COM_031::2023/8;Partage_ADM
C1.05.01.04.02::COM_031::2023/9;Partage_ADM
C1.05.01.04.02::COM_031::2023/10;Partage_ADM
C1.05.01.04.02::COM_031::2023/11;Partage_ADM
C1.05.01.04.02::COM_031::2023/12;Partage_ADM
C1.05.01.04.02::COM_032::2023/1;Partage_ADM
C1.05.01.04.02::COM_032::2023/2;Partage_ADM
C1.05.01.04.02::COM_032::2023/3;Partage_ADM
C1.05.01.04.02::COM_032::2023/4;Partage_ADM
C1.05.01.04.02::COM_032::2023/5;Partage_ADM
C1.05.01.04.02::COM_032::2023/6;Partage_ADM
C1.05.01.04.02::COM_032::2023/7;Partage_ADM
C1.05.01.04.02::COM_032::2023/8;Partage_ADM
C1.05.01.04.02::COM_032::2023/9;Partage_ADM
C1.05.01.04.02::COM_032::2023/10;Partage_ADM
C1.05.01.04.02::COM_032::2023/11;Partage_ADM
C1.05.01.04.02::COM_032::2023/12;Partage_ADM
C1.05.01.04.02::COM_033::2023/1;Partage_ADM
C1.05.01.04.02::COM_033::2023/2;Partage_ADM
C1.05.01.04.02::COM_033::2023/3;Partage_ADM
C1.05.01.04.02::COM_033::2023/4;Partage_ADM
C1.05.01.04.02::COM_033::2023/5;Partage_ADM
C1.05.01.04.02::COM_033::2023/6;Partage_ADM
C1.05.01.04.02::COM_033::2023/7;Partage_ADM
C1.05.01.04.02::COM_033::2023/8;Partage_ADM
C1.05.01.04.02::COM_033::2023/9;Partage_ADM
C1.05.01.04.02::COM_033::2023/10;Partage_ADM
C1.05.01.04.02::COM_033::2023/11;Partage_ADM
C1.05.01.04.02::COM_033::2023/12;Partage_ADM
C1.05.01.04.02::COM_034::2023/1;Partage_ADM
C1.05.01.04.02::COM_034::2023/2;Partage_ADM
C1.05.01.04.02::COM_034::2023/3;Partage_ADM
C1.05.01.04.02::COM_034::2023/4;Partage_ADM
C1.05.01.04.02::COM_034::2023/5;Partage_ADM
C1.05.01.04.02::COM_034::2023/6;Partage_ADM
C1.05.01.04.02::COM_034::2023/7;Partage_ADM
C1.05.01.04.02::COM_034::2023/8;Partage_ADM
C1.05.01.04.02::COM_034::2023/9;Partage_ADM
C1.05.01.04.02::COM_034::2023/10;Partage_ADM
C1.05.01.04.02::COM_034::2023/11;Partage_ADM
C1.05.01.04.02::COM_034::2023/12;Partage_ADM
C1.05.02.01.33::COM_035::2023/1;Empreendimentos
C1.05.02.01.33::COM_035::2023/2;Empreendimentos
C1.05.02.01.33::COM_035::2023/3;Empreendimentos
C1.05.02.01.33::COM_035::2023/4;Empreendimentos
C1.05.02.01.33::COM_035::2023/5;Empreendimentos
C1.05.02.01.33::COM_035::2023/6;Empreendimentos
C1.05.02.01.33::COM_035::2023/7;Empreendimentos
C1.05.02.01.33::COM_035::2023/8;Empreendimentos
C1.05.02.01.33::COM_035::2023/9;Empreendimentos
C1.05.02.01.33::COM_035::2023/10;Empreendimentos
C1.05.02.01.33::COM_035::2023/11;Empreendimentos
C1.05.02.01.33::COM_035::2023/12;Empreendimentos
C1.05.02.01.33::COM_036::2023/1;Empreendimentos
C1.05.02.01.33::COM_036::2023/2;Empreendimentos
C1.05.02.01.33::COM_036::2023/3;Empreendimentos
C1.05.02.01.33::COM_036::2023/4;Empreendimentos
C1.05.02.01.33::COM_036::2023/5;Empreendimentos
C1.05.02.01.33::COM_036::2023/6;Empreendimentos
C1.05.02.01.33::COM_036::2023/7;Empreendimentos
C1.05.02.01.33::COM_036::2023/8;Empreendimentos
C1.05.02.01.33::COM_036::2023/9;Empreendimentos
C1.05.02.01.33::COM_036::2023/10;Empreendimentos
C1.05.02.01.33::COM_036::2023/11;Empreendimentos
C1.05.02.01.33::COM_036::2023/12;Empreendimentos
C1.05.02.01.33::COM_037::2023/1;Empreendimentos
C1.05.02.01.33::COM_037::2023/2;Empreendimentos
C1.05.02.01.33::COM_037::2023/3;Empreendimentos
C1.05.02.01.33::COM_037::2023/4;Empreendimentos
C1.05.02.01.33::COM_037::2023/5;Empreendimentos
C1.05.02.01.33::COM_037::2023/6;Empreendimentos
C1.05.02.01.33::COM_037::2023/7;Empreendimentos
C1.05.02.01.33::COM_037::2023/8;Empreendimentos
C1.05.02.01.33::COM_037::2023/9;Empreendimentos
C1.05.02.01.33::COM_037::2023/10;Empreendimentos
C1.05.02.01.33::COM_037::2023/11;Empreendimentos
C1.05.02.01.33::COM_037::2023/12;Empreendimentos
C1.05.02.01.33::COM_038::2023/1;Empreendimentos
C1.05.02.01.33::COM_038::2023/2;Empreendimentos
C1.05.02.01.33::COM_038::2023/3;Empreendimentos
C1.05.02.01.33::COM_038::2023/4;Empreendimentos
C1.05.02.01.33::COM_038::2023/5;Empreendimentos
C1.05.02.01.33::COM_038::2023/6;Empreendimentos
C1.05.02.01.33::COM_038::2023/7;Empreendimentos
C1.05.02.01.33::COM_038::2023/8;Empreendimentos
C1.05.02.01.33::COM_038::2023/9;Empreendimentos
C1.05.02.01.33::COM_038::2023/10;Empreendimentos
C1.05.02.01.33::COM_038::2023/11;Empreendimentos
C1.05.02.01.33::COM_038::2023/12;Empreendimentos
C1.05.02.01.33::COM_039::2023/1;Empreendimentos
C1.05.02.01.33::COM_039::2023/2;Empreendimentos
C1.05.02.01.33::COM_039::2023/3;Empreendimentos
C1.05.02.01.33::COM_039::2023/4;Empreendimentos
C1.05.02.01.33::COM_039::2023/5;Empreendimentos
C1.05.02.01.33::COM_039::2023/6;Empreendimentos
C1.05.02.01.33::COM_039::2023/7;Empreendimentos
C1.05.02.01.33::COM_039::2023/8;Empreendimentos
C1.05.02.01.33::COM_039::2023/9;Empreendimentos
C1.05.02.01.33::COM_039::2023/10;Empreendimentos
C1.05.02.01.33::COM_039::2023/11;Empreendimentos
C1.05.02.01.33::COM_039::2023/12;Empreendimentos
C1.05.01.02.01::COM_040::2023/1;Partage_ADM
C1.05.01.02.01::COM_040::2023/2;Partage_ADM
C1.05.01.02.01::COM_040::2023/3;Partage_ADM
C1.05.01.02.01::COM_040::2023/4;Partage_ADM
C1.05.01.02.01::COM_040::2023/5;Partage_ADM
C1.05.01.02.01::COM_040::2023/6;Partage_ADM
C1.05.01.02.01::COM_040::2023/7;Partage_ADM
C1.05.01.02.01::COM_040::2023/8;Partage_ADM
C1.05.01.02.01::COM_040::2023/9;Partage_ADM
C1.05.01.02.01::COM_040::2023/10;Partage_ADM
C1.05.01.02.01::COM_040::2023/11;Partage_ADM
C1.05.01.02.01::COM_040::2023/12;Partage_ADM
C1.05.01.02.01::COM_041::2023/1;Partage_ADM
C1.05.01.02.01::COM_041::2023/2;Partage_ADM
C1.05.01.02.01::COM_041::2023/3;Partage_ADM
C1.05.01.02.01::COM_041::2023/4;Partage_ADM
C1.05.01.02.01::COM_041::2023/5;Partage_ADM
C1.05.01.02.01::COM_041::2023/6;Partage_ADM
C1.05.01.02.01::COM_041::2023/7;Partage_ADM
C1.05.01.02.01::COM_041::2023/8;Partage_ADM
C1.05.01.02.01::COM_041::2023/9;Partage_ADM
C1.05.01.02.01::COM_041::2023/10;Partage_ADM
C1.05.01.02.01::COM_041::2023/11;Partage_ADM
C1.05.01.02.01::COM_041::2023/12;Partage_ADM
C1.05.01.02.01::COM_042::2023/1;Partage_ADM
C1.05.01.02.01::COM_042::2023/2;Partage_ADM
C1.05.01.02.01::COM_042::2023/3;Partage_ADM
C1.05.01.02.01::COM_042::2023/4;Partage_ADM
C1.05.01.02.01::COM_042::2023/5;Partage_ADM
C1.05.01.02.01::COM_042::2023/6;Partage_ADM
C1.05.01.02.01::COM_042::2023/7;Partage_ADM
C1.05.01.02.01::COM_042::2023/8;Partage_ADM
C1.05.01.02.01::COM_042::2023/9;Partage_ADM
C1.05.01.02.01::COM_042::2023/10;Partage_ADM
C1.05.01.02.01::COM_042::2023/11;Partage_ADM
C1.05.01.02.01::COM_042::2023/12;Partage_ADM
C1.05.01.02.01::COM_043::2023/1;Partage_ADM
C1.05.01.02.01::COM_043::2023/2;Partage_ADM
C1.05.01.02.01::COM_043::2023/3;Partage_ADM
C1.05.01.02.01::COM_043::2023/4;Partage_ADM
C1.05.01.02.01::COM_043::2023/5;Partage_ADM
C1.05.01.02.01::COM_043::2023/6;Partage_ADM
C1.05.01.02.01::COM_043::2023/7;Partage_ADM
C1.05.01.02.01::COM_043::2023/8;Partage_ADM
C1.05.01.02.01::COM_043::2023/9;Partage_ADM
C1.05.01.02.01::COM_043::2023/10;Partage_ADM
C1.05.01.02.01::COM_043::2023/11;Partage_ADM
C1.05.01.02.01::COM_043::2023/12;Partage_ADM
C1.05.01.02.01::COM_044::2023/1;Partage_ADM
C1.05.01.02.01::COM_044::2023/2;Partage_ADM
C1.05.01.02.01::COM_044::2023/3;Partage_ADM
C1.05.01.02.01::COM_044::2023/4;Partage_ADM
C1.05.01.02.01::COM_044::2023/5;Partage_ADM
C1.05.01.02.01::COM_044::2023/6;Partage_ADM
C1.05.01.02.01::COM_044::2023/7;Partage_ADM
C1.05.01.02.01::COM_044::2023/8;Partage_ADM
C1.05.01.02.01::COM_044::2023/9;Partage_ADM
C1.05.01.02.01::COM_044::2023/10;Partage_ADM
C1.05.01.02.01::COM_044::2023/11;Partage_ADM
C1.05.01.02.01::COM_044::2023/12;Partage_ADM
C1.05.02.01.38::COM_045::2023/1;Partage_ADM
C1.05.02.01.38::COM_045::2023/2;Partage_ADM
C1.05.02.01.38::COM_045::2023/3;Partage_ADM
C1.05.02.01.38::COM_045::2023/4;Partage_ADM
C1.05.02.01.38::COM_045::2023/5;Partage_ADM
C1.05.02.01.38::COM_045::2023/6;Partage_ADM
C1.05.02.01.38::COM_045::2023/7;Partage_ADM
C1.05.02.01.38::COM_045::2023/8;Partage_ADM
C1.05.02.01.38::COM_045::2023/9;Partage_ADM
C1.05.02.01.38::COM_045::2023/10;Partage_ADM
C1.05.02.01.38::COM_045::2023/11;Partage_ADM
C1.05.02.01.38::COM_045::2023/12;Partage_ADM
C1.05.02.01.38::COM_046::2023/1;Partage_ADM
C1.05.02.01.38::COM_046::2023/2;Partage_ADM
C1.05.02.01.38::COM_046::2023/3;Partage_ADM
C1.05.02.01.38::COM_046::2023/4;Partage_ADM
C1.05.02.01.38::COM_046::2023/5;Partage_ADM
C1.05.02.01.38::COM_046::2023/6;Partage_ADM
C1.05.02.01.38::COM_046::2023/7;Partage_ADM
C1.05.02.01.38::COM_046::2023/8;Partage_ADM
C1.05.02.01.38::COM_046::2023/9;Partage_ADM
C1.05.02.01.38::COM_046::2023/10;Partage_ADM
C1.05.02.01.38::COM_046::2023/11;Partage_ADM
C1.05.02.01.38::COM_046::2023/12;Partage_ADM
C1.05.02.01.38::COM_047::2023/1;Partage_ADM
C1.05.02.01.38::COM_047::2023/2;Partage_ADM
C1.05.02.01.38::COM_047::2023/3;Partage_ADM
C1.05.02.01.38::COM_047::2023/4;Partage_ADM
C1.05.02.01.38::COM_047::2023/5;Partage_ADM
C1.05.02.01.38::COM_047::2023/6;Partage_ADM
C1.05.02.01.38::COM_047::2023/7;Partage_ADM
C1.05.02.01.38::COM_047::2023/8;Partage_ADM
C1.05.02.01.38::COM_047::2023/9;Partage_ADM
C1.05.02.01.38::COM_047::2023/10;Partage_ADM
C1.05.02.01.38::COM_047::2023/11;Partage_ADM
C1.05.02.01.38::COM_047::2023/12;Partage_ADM
C1.05.02.01.38::COM_048::2023/1;Partage_ADM
C1.05.02.01.38::COM_048::2023/2;Partage_ADM
C1.05.02.01.38::COM_048::2023/3;Partage_ADM
C1.05.02.01.38::COM_048::2023/4;Partage_ADM
C1.05.02.01.38::COM_048::2023/5;Partage_ADM
C1.05.02.01.38::COM_048::2023/6;Partage_ADM
C1.05.02.01.38::COM_048::2023/7;Partage_ADM
C1.05.02.01.38::COM_048::2023/8;Partage_ADM
C1.05.02.01.38::COM_048::2023/9;Partage_ADM
C1.05.02.01.38::COM_048::2023/10;Partage_ADM
C1.05.02.01.38::COM_048::2023/11;Partage_ADM
C1.05.02.01.38::COM_048::2023/12;Partage_ADM
C1.05.02.01.42::COM_091::2023/1;PSAR
C1.05.02.01.42::COM_091::2023/2;PSAR
C1.05.02.01.42::COM_091::2023/3;PSAR
C1.05.02.01.42::COM_091::2023/4;PSAR
C1.05.02.01.42::COM_091::2023/5;PSAR
C1.05.02.01.42::COM_091::2023/6;PSAR
C1.05.02.01.42::COM_091::2023/7;PSAR
C1.05.02.01.42::COM_091::2023/8;PSAR
C1.05.02.01.42::COM_091::2023/9;PSAR
C1.05.02.01.42::COM_091::2023/10;PSAR
C1.05.02.01.42::COM_091::2023/11;PSAR
C1.05.02.01.42::COM_091::2023/12;PSAR
C1.05.02.01.42::COM_092::2023/1;PSAR
C1.05.02.01.42::COM_092::2023/2;PSAR
C1.05.02.01.42::COM_092::2023/3;PSAR
C1.05.02.01.42::COM_092::2023/4;PSAR
C1.05.02.01.42::COM_092::2023/5;PSAR
C1.05.02.01.42::COM_092::2023/6;PSAR
C1.05.02.01.42::COM_092::2023/7;PSAR
C1.05.02.01.42::COM_092::2023/8;PSAR
C1.05.02.01.42::COM_092::2023/9;PSAR
C1.05.02.01.42::COM_092::2023/10;PSAR
C1.05.02.01.42::COM_092::2023/11;PSAR
C1.05.02.01.42::COM_092::2023/12;PSAR
C1.05.02.01.42::COM_093::2023/1;PSAR
C1.05.02.01.42::COM_093::2023/2;PSAR
C1.05.02.01.42::COM_093::2023/3;PSAR
C1.05.02.01.42::COM_093::2023/4;PSAR
C1.05.02.01.42::COM_093::2023/5;PSAR
C1.05.02.01.42::COM_093::2023/6;PSAR
C1.05.02.01.42::COM_093::2023/7;PSAR
C1.05.02.01.42::COM_093::2023/8;PSAR
C1.05.02.01.42::COM_093::2023/9;PSAR
C1.05.02.01.42::COM_093::2023/10;PSAR
C1.05.02.01.42::COM_093::2023/11;PSAR
C1.05.02.01.42::COM_093::2023/12;PSAR
C1.05.02.01.42::COM_094::2023/1;PSAR
C1.05.02.01.42::COM_094::2023/2;PSAR
C1.05.02.01.42::COM_094::2023/3;PSAR
C1.05.02.01.42::COM_094::2023/4;PSAR
C1.05.02.01.42::COM_094::2023/5;PSAR
C1.05.02.01.42::COM_094::2023/6;PSAR
C1.05.02.01.42::COM_094::2023/7;PSAR
C1.05.02.01.42::COM_094::2023/8;PSAR
C1.05.02.01.42::COM_094::2023/9;PSAR
C1.05.02.01.42::COM_094::2023/10;PSAR
C1.05.02.01.42::COM_094::2023/11;PSAR
C1.05.02.01.42::COM_094::2023/12;PSAR
C1.05.02.01.43::COM_095::2023/1;PSAR
C1.05.02.01.43::COM_095::2023/2;PSAR
C1.05.02.01.43::COM_095::2023/3;PSAR
C1.05.02.01.43::COM_095::2023/4;PSAR
C1.05.02.01.43::COM_095::2023/5;PSAR
C1.05.02.01.43::COM_095::2023/6;PSAR
C1.05.02.01.43::COM_095::2023/7;PSAR
C1.05.02.01.43::COM_095::2023/8;PSAR
C1.05.02.01.43::COM_095::2023/9;PSAR
C1.05.02.01.43::COM_095::2023/10;PSAR
C1.05.02.01.43::COM_095::2023/11;PSAR
C1.05.02.01.43::COM_095::2023/12;PSAR
C1.05.02.01.43::COM_096::2023/1;PSAR
C1.05.02.01.43::COM_096::2023/2;PSAR
C1.05.02.01.43::COM_096::2023/3;PSAR
C1.05.02.01.43::COM_096::2023/4;PSAR
C1.05.02.01.43::COM_096::2023/5;PSAR
C1.05.02.01.43::COM_096::2023/6;PSAR
C1.05.02.01.43::COM_096::2023/7;PSAR
C1.05.02.01.43::COM_096::2023/8;PSAR
C1.05.02.01.43::COM_096::2023/9;PSAR
C1.05.02.01.43::COM_096::2023/10;PSAR
C1.05.02.01.43::COM_096::2023/11;PSAR
C1.05.02.01.43::COM_096::2023/12;PSAR
C1.05.02.01.43::COM_097::2023/1;PSAR
C1.05.02.01.43::COM_097::2023/2;PSAR
C1.05.02.01.43::COM_097::2023/3;PSAR
C1.05.02.01.43::COM_097::2023/4;PSAR
C1.05.02.01.43::COM_097::2023/5;PSAR
C1.05.02.01.43::COM_097::2023/6;PSAR
C1.05.02.01.43::COM_097::2023/7;PSAR
C1.05.02.01.43::COM_097::2023/8;PSAR
C1.05.02.01.43::COM_097::2023/9;PSAR
C1.05.02.01.43::COM_097::2023/10;PSAR
C1.05.02.01.43::COM_097::2023/11;PSAR
C1.05.02.01.43::COM_097::2023/12;PSAR
C1.05.02.01.43::COM_098::2023/1;PSAR
C1.05.02.01.43::COM_098::2023/2;PSAR
C1.05.02.01.43::COM_098::2023/3;PSAR
C1.05.02.01.43::COM_098::2023/4;PSAR
C1.05.02.01.43::COM_098::2023/5;PSAR
C1.05.02.01.43::COM_098::2023/6;PSAR
C1.05.02.01.43::COM_098::2023/7;PSAR
C1.05.02.01.43::COM_098::2023/8;PSAR
C1.05.02.01.43::COM_098::2023/9;PSAR
C1.05.02.01.43::COM_098::2023/10;PSAR
C1.05.02.01.43::COM_098::2023/11;PSAR
C1.05.02.01.43::COM_098::2023/12;PSAR
C1.01.02.02::COM_099::2023/1;PSCG
C1.01.02.02::COM_099::2023/1;PNSN
C1.01.02.02::COM_099::2023/1;PSMO
C1.01.02.02::COM_099::2023/1;PSAR
C1.01.02.02::COM_099::2023/2;PSCG
C1.01.02.02::COM_099::2023/2;PNSN
C1.01.02.02::COM_099::2023/2;PSMO
C1.01.02.02::COM_099::2023/2;PSAR
C1.01.02.02::COM_099::2023/3;PSCG
C1.01.02.02::COM_099::2023/3;PNSN
C1.01.02.02::COM_099::2023/3;PSMO
C1.01.02.02::COM_099::2023/3;PSAR
C1.01.02.02::COM_099::2023/4;PSCG
C1.01.02.02::COM_099::2023/4;PNSN
C1.01.02.02::COM_099::2023/4;PSMO
C1.01.02.02::COM_099::2023/4;PSAR
C1.01.02.02::COM_099::2023/5;PSCG
C1.01.02.02::COM_099::2023/5;PNSN
C1.01.02.02::COM_099::2023/5;PSMO
C1.01.02.02::COM_099::2023/5;PSAR
C1.01.02.02::COM_099::2023/6;PSCG
C1.01.02.02::COM_099::2023/6;PNSN
C1.01.02.02::COM_099::2023/6;PSMO
C1.01.02.02::COM_099::2023/6;PSAR
C1.01.02.02::COM_099::2023/7;PSCG
C1.01.02.02::COM_099::2023/7;PNSN
C1.01.02.02::COM_099::2023/7;PSMO
C1.01.02.02::COM_099::2023/7;PSAR
C1.01.02.02::COM_099::2023/8;PSCG
C1.01.02.02::COM_099::2023/8;PNSN
C1.01.02.02::COM_099::2023/8;PSMO
C1.01.02.02::COM_099::2023/8;PSAR
C1.01.02.02::COM_099::2023/9;PSCG
C1.01.02.02::COM_099::2023/9;PNSN
C1.01.02.02::COM_099::2023/9;PSMO
C1.01.02.02::COM_099::2023/9;PSAR
C1.01.02.02::COM_099::2023/10;PSCG
C1.01.02.02::COM_099::2023/10;PNSN
C1.01.02.02::COM_099::2023/10;PSMO
C1.01.02.02::COM_099::2023/10;PSAR
C1.01.02.02::COM_099::2023/11;PSCG
C1.01.02.02::COM_099::2023/11;PNSN
C1.01.02.02::COM_099::2023/11;PSMO
C1.01.02.02::COM_099::2023/11;PSAR
C1.01.02.02::COM_099::2023/12;PSCG
C1.01.02.02::COM_099::2023/12;PNSN
C1.01.02.02::COM_099::2023/12;PSMO
C1.01.02.02::COM_099::2023/12;PSAR
C1.01.02.02::COM_100::2023/1;PSCG
C1.01.02.02::COM_100::2023/1;PNSN
C1.01.02.02::COM_100::2023/1;PSMO
C1.01.02.02::COM_100::2023/1;PSAR
C1.01.02.02::COM_100::2023/2;PSCG
C1.01.02.02::COM_100::2023/2;PNSN
C1.01.02.02::COM_100::2023/2;PSMO
C1.01.02.02::COM_100::2023/2;PSAR
C1.01.02.02::COM_100::2023/3;PSCG
C1.01.02.02::COM_100::2023/3;PNSN
C1.01.02.02::COM_100::2023/3;PSMO
C1.01.02.02::COM_100::2023/3;PSAR
C1.01.02.02::COM_100::2023/4;PSCG
C1.01.02.02::COM_100::2023/4;PNSN
C1.01.02.02::COM_100::2023/4;PSMO
C1.01.02.02::COM_100::2023/4;PSAR
C1.01.02.02::COM_100::2023/5;PSCG
C1.01.02.02::COM_100::2023/5;PNSN
C1.01.02.02::COM_100::2023/5;PSMO
C1.01.02.02::COM_100::2023/5;PSAR
C1.01.02.02::COM_100::2023/6;PSCG
C1.01.02.02::COM_100::2023/6;PNSN
C1.01.02.02::COM_100::2023/6;PSMO
C1.01.02.02::COM_100::2023/6;PSAR
C1.01.02.02::COM_100::2023/7;PSCG
C1.01.02.02::COM_100::2023/7;PNSN
C1.01.02.02::COM_100::2023/7;PSMO
C1.01.02.02::COM_100::2023/7;PSAR
C1.01.02.02::COM_100::2023/8;PSCG
C1.01.02.02::COM_100::2023/8;PNSN
C1.01.02.02::COM_100::2023/8;PSMO
C1.01.02.02::COM_100::2023/8;PSAR
C1.01.02.02::COM_100::2023/9;PSCG
C1.01.02.02::COM_100::2023/9;PNSN
C1.01.02.02::COM_100::2023/9;PSMO
C1.01.02.02::COM_100::2023/9;PSAR
C1.01.02.02::COM_100::2023/10;PSCG
C1.01.02.02::COM_100::2023/10;PNSN
C1.01.02.02::COM_100::2023/10;PSMO
C1.01.02.02::COM_100::2023/10;PSAR
C1.01.02.02::COM_100::2023/11;PSCG
C1.01.02.02::COM_100::2023/11;PNSN
C1.01.02.02::COM_100::2023/11;PSMO
C1.01.02.02::COM_100::2023/11;PSAR
C1.01.02.02::COM_100::2023/12;PSCG
C1.01.02.02::COM_100::2023/12;PNSN
C1.01.02.02::COM_100::2023/12;PSMO
C1.01.02.02::COM_100::2023/12;PSAR
C1.01.02.02::COM_101::2023/1;PSCG
C1.01.02.02::COM_101::2023/1;PNSN
C1.01.02.02::COM_101::2023/1;PSMO
C1.01.02.02::COM_101::2023/1;PSAR
C1.01.02.02::COM_101::2023/2;PSCG
C1.01.02.02::COM_101::2023/2;PNSN
C1.01.02.02::COM_101::2023/2;PSMO
C1.01.02.02::COM_101::2023/2;PSAR
C1.01.02.02::COM_101::2023/3;PSCG
C1.01.02.02::COM_101::2023/3;PNSN
C1.01.02.02::COM_101::2023/3;PSMO
C1.01.02.02::COM_101::2023/3;PSAR
C1.01.02.02::COM_101::2023/4;PSCG
C1.01.02.02::COM_101::2023/4;PNSN
C1.01.02.02::COM_101::2023/4;PSMO
C1.01.02.02::COM_101::2023/4;PSAR
C1.01.02.02::COM_101::2023/5;PSCG
C1.01.02.02::COM_101::2023/5;PNSN
C1.01.02.02::COM_101::2023/5;PSMO
C1.01.02.02::COM_101::2023/5;PSAR
C1.01.02.02::COM_101::2023/6;PSCG
C1.01.02.02::COM_101::2023/6;PNSN
C1.01.02.02::COM_101::2023/6;PSMO
C1.01.02.02::COM_101::2023/6;PSAR
C1.01.02.02::COM_101::2023/7;PSCG
C1.01.02.02::COM_101::2023/7;PNSN
C1.01.02.02::COM_101::2023/7;PSMO
C1.01.02.02::COM_101::2023/7;PSAR
C1.01.02.02::COM_101::2023/8;PSCG
C1.01.02.02::COM_101::2023/8;PNSN
C1.01.02.02::COM_101::2023/8;PSMO
C1.01.02.02::COM_101::2023/8;PSAR
C1.01.02.02::COM_101::2023/9;PSCG
C1.01.02.02::COM_101::2023/9;PNSN
C1.01.02.02::COM_101::2023/9;PSMO
C1.01.02.02::COM_101::2023/9;PSAR
C1.01.02.02::COM_101::2023/10;PSCG
C1.01.02.02::COM_101::2023/10;PNSN
C1.01.02.02::COM_101::2023/10;PSMO
C1.01.02.02::COM_101::2023/10;PSAR
C1.01.02.02::COM_101::2023/11;PSCG
C1.01.02.02::COM_101::2023/11;PNSN
C1.01.02.02::COM_101::2023/11;PSMO
C1.01.02.02::COM_101::2023/11;PSAR
C1.01.02.02::COM_101::2023/12;PSCG
C1.01.02.02::COM_101::2023/12;PNSN
C1.01.02.02::COM_101::2023/12;PSMO
C1.01.02.02::COM_101::2023/12;PSAR
C1.01.02.02::COM_102::2023/1;PSCG
C1.01.02.02::COM_102::2023/1;PNSN
C1.01.02.02::COM_102::2023/1;PSMO
C1.01.02.02::COM_102::2023/1;PSAR
C1.01.02.02::COM_102::2023/2;PSCG
C1.01.02.02::COM_102::2023/2;PNSN
C1.01.02.02::COM_102::2023/2;PSMO
C1.01.02.02::COM_102::2023/2;PSAR
C1.01.02.02::COM_102::2023/3;PSCG
C1.01.02.02::COM_102::2023/3;PNSN
C1.01.02.02::COM_102::2023/3;PSMO
C1.01.02.02::COM_102::2023/3;PSAR
C1.01.02.02::COM_102::2023/4;PSCG
C1.01.02.02::COM_102::2023/4;PNSN
C1.01.02.02::COM_102::2023/4;PSMO
C1.01.02.02::COM_102::2023/4;PSAR
C1.01.02.02::COM_102::2023/5;PSCG
C1.01.02.02::COM_102::2023/5;PNSN
C1.01.02.02::COM_102::2023/5;PSMO
C1.01.02.02::COM_102::2023/5;PSAR
C1.01.02.02::COM_102::2023/6;PSCG
C1.01.02.02::COM_102::2023/6;PNSN
C1.01.02.02::COM_102::2023/6;PSMO
C1.01.02.02::COM_102::2023/6;PSAR
C1.01.02.02::COM_102::2023/7;PSCG
C1.01.02.02::COM_102::2023/7;PNSN
C1.01.02.02::COM_102::2023/7;PSMO
C1.01.02.02::COM_102::2023/7;PSAR
C1.01.02.02::COM_102::2023/8;PSCG
C1.01.02.02::COM_102::2023/8;PNSN
C1.01.02.02::COM_102::2023/8;PSMO
C1.01.02.02::COM_102::2023/8;PSAR
C1.01.02.02::COM_102::2023/9;PSCG
C1.01.02.02::COM_102::2023/9;PNSN
C1.01.02.02::COM_102::2023/9;PSMO
C1.01.02.02::COM_102::2023/9;PSAR
C1.01.02.02::COM_102::2023/10;PSCG
C1.01.02.02::COM_102::2023/10;PNSN
C1.01.02.02::COM_102::2023/10;PSMO
C1.01.02.02::COM_102::2023/10;PSAR
C1.01.02.02::COM_102::2023/11;PSCG
C1.01.02.02::COM_102::2023/11;PNSN
C1.01.02.02::COM_102::2023/11;PSMO
C1.01.02.02::COM_102::2023/11;PSAR
C1.01.02.02::COM_102::2023/12;PSCG
C1.01.02.02::COM_102::2023/12;PNSN
C1.01.02.02::COM_102::2023/12;PSMO
C1.01.02.02::COM_102::2023/12;PSAR
C1.01.02.01::COM_202::2023/1;PNSN
C1.01.02.01::COM_202::2023/2;PNSN
